device_price,screen_price,device_brand,device_ram,device_storage,sld_sentinel_price
125900,41000.0,Samsung,6,128,6000.0
117000,41000.0,Samsung,6,128,6000.0
125900,41000.0,Samsung,6,128,6000.0
125900,41000.0,Samsung,6,128,6000.0
159900,41000.0,Samsung,6,128,6000.0
117600,41000.0,Samsung,6,128,6000.0
159900,41000.0,Samsung,6,128,6000.0
117600,41000.0,Samsung,6,128,6000.0
117600,41000.0,Samsung,6,128,6000.0
117600,41000.0,Samsung,6,128,6000.0
126000,41000.0,Samsung,6,128,6000.0
122000,41000.0,Samsung,6,128,6000.0
117600,41000.0,Samsung,6,128,6000.0
117600,41000.0,Samsung,6,128,6000.0
159900,41000.0,Samsung,6,128,6000.0
159900,41000.0,Samsung,6,128,6000.0
117600,41000.0,Samsung,6,128,6000.0
117600,41000.0,Samsung,6,128,6000.0
117600,41000.0,Samsung,6,128,6000.0
117600,41000.0,Samsung,6,128,6000.0
120000,41000.0,Samsung,6,128,6000.0
117600,41000.0,Samsung,6,128,6000.0
117600,41000.0,Samsung,6,128,6000.0
122000,41000.0,Samsung,6,128,6000.0
117600,41000.0,Samsung,6,128,6000.0
117600,41000.0,Samsung,6,128,6000.0
117600,41000.0,Samsung,6,128,6000.0
122000,41000.0,Samsung,6,128,6000.0
117600,41000.0,Samsung,6,128,6000.0
117000,41000.0,Samsung,6,128,6000.0
124000,41000.0,Samsung,6,128,6000.0
117600,41000.0,Samsung,6,128,6000.0
117600,41000.0,Samsung,6,128,6000.0
117600,41000.0,Samsung,6,128,6000.0
121000,41000.0,Samsung,6,128,6000.0
119000,41000.0,Samsung,6,128,6000.0
115500,41000.0,Samsung,6,128,6000.0
117600,41000.0,Samsung,6,128,6000.0
117500,41000.0,Samsung,6,128,6000.0
117600,41000.0,Samsung,6,128,6000.0
117600,41000.0,Samsung,6,128,6000.0
122000,41000.0,Samsung,6,128,6000.0
125000,41000.0,Samsung,6,128,6000.0
117600,41000.0,Samsung,6,128,6000.0
120000,41000.0,Samsung,6,128,6000.0
117600,41000.0,Samsung,6,128,6000.0
117600,41000.0,Samsung,6,128,6000.0
117600,41000.0,Samsung,6,128,6000.0
117600,41000.0,Samsung,6,128,6000.0
117600,41000.0,Samsung,6,128,6000.0
123000,41000.0,Samsung,6,128,6000.0
117600,41000.0,Samsung,6,128,6000.0
117600,41000.0,Samsung,6,128,6000.0
122000,41000.0,Samsung,6,128,6000.0
117600,41000.0,Samsung,6,128,6000.0
117600,41000.0,Samsung,6,128,6000.0
120000,41000.0,Samsung,6,128,6000.0
120000,41000.0,Samsung,6,128,6000.0
117600,41000.0,Samsung,6,128,6000.0
117000,41000.0,Samsung,6,128,6000.0
122000,41000.0,Samsung,6,128,6000.0
120000,41000.0,Samsung,6,128,6000.0
117600,41000.0,Samsung,6,128,6000.0
116600,41000.0,Samsung,6,128,6000.0
117600,41000.0,Samsung,6,128,6000.0
117600,41000.0,Samsung,6,128,6000.0
115500,41000.0,Samsung,6,128,6000.0
117600,41000.0,Samsung,6,128,6000.0
117600,41000.0,Samsung,6,128,6000.0
117600,41000.0,Samsung,6,128,6000.0
117600,41000.0,Samsung,6,128,6000.0
117600,41000.0,Samsung,6,128,6000.0
117600,41000.0,Samsung,6,128,6000.0
117600,41000.0,Samsung,6,128,6000.0
117600,41000.0,Samsung,6,128,6000.0
117600,41000.0,Samsung,6,128,6000.0
118000,41000.0,Samsung,6,128,6000.0
125000,41000.0,Samsung,6,128,6000.0
117600,41000.0,Samsung,6,128,6000.0
119000,41000.0,Samsung,6,128,6000.0
122000,41000.0,Samsung,6,128,6000.0
117600,41000.0,Samsung,6,128,6000.0
117600,41000.0,Samsung,6,128,6000.0
117600,41000.0,Samsung,6,128,6000.0
117600,41000.0,Samsung,6,128,6000.0
117600,41000.0,Samsung,6,128,6000.0
117600,41000.0,Samsung,6,128,6000.0
117600,41000.0,Samsung,6,128,6000.0
122000,41000.0,Samsung,6,128,6000.0
117600,41000.0,Samsung,6,128,6000.0
117600,41000.0,Samsung,6,128,6000.0
123000,41000.0,Samsung,6,128,6000.0
123000,41000.0,Samsung,6,128,6000.0
119500,41000.0,Samsung,6,128,5000.0
117600,41000.0,Samsung,6,128,6000.0
117000,41000.0,Samsung,6,128,6000.0
121000,41000.0,Samsung,6,128,6000.0
121000,41000.0,Samsung,6,128,6000.0
117600,41000.0,Samsung,6,128,6000.0
117600,41000.0,Samsung,6,128,6000.0
117600,41000.0,Samsung,6,128,6000.0
121000,41000.0,Samsung,6,128,6000.0
121000,41000.0,Samsung,6,128,6000.0
120000,41000.0,Samsung,6,128,6000.0
117600,41000.0,Samsung,6,128,6000.0
121000,41000.0,Samsung,6,128,6000.0
121000,41000.0,Samsung,6,128,6000.0
117600,41000.0,Samsung,6,128,6000.0
121000,41000.0,Samsung,6,128,6000.0
117600,41000.0,Samsung,6,128,6000.0
122000,41000.0,Samsung,6,128,6000.0
125000,41000.0,Samsung,6,128,6000.0
117000,41000.0,Samsung,6,128,6000.0
121000,41000.0,Samsung,6,128,6000.0
125000,41000.0,Samsung,6,128,6000.0
121000,41000.0,Samsung,6,128,6000.0
121000,41000.0,Samsung,6,128,6000.0
121000,41000.0,Samsung,6,128,6000.0
115000,41000.0,Samsung,6,128,6000.0
121000,41000.0,Samsung,6,128,6000.0
121000,41000.0,Samsung,6,128,6000.0
121000,41000.0,Samsung,6,128,6000.0
117000,41000.0,Samsung,6,128,6000.0
117600,41000.0,Samsung,6,128,6000.0
121000,41000.0,Samsung,6,128,6000.0
117600,41000.0,Samsung,6,128,6000.0
121000,41000.0,Samsung,6,128,6000.0
117600,41000.0,Samsung,6,128,6000.0
121000,41000.0,Samsung,6,128,6000.0
121000,41000.0,Samsung,6,128,6000.0
117600,41000.0,Samsung,6,128,6000.0
117600,41000.0,Samsung,6,128,6000.0
121000,41000.0,Samsung,6,128,6000.0
124000,41000.0,Samsung,6,128,6000.0
117000,41000.0,Samsung,6,128,6000.0
121000,41000.0,Samsung,6,128,6000.0
121000,41000.0,Samsung,6,128,6000.0
121000,41000.0,Samsung,6,128,6000.0
121000,41000.0,Samsung,6,128,6000.0
121000,41000.0,Samsung,6,128,6000.0
122000,41000.0,Samsung,6,128,6000.0
121100,41000.0,Samsung,6,128,6000.0
122000,41000.0,Samsung,6,128,6000.0
122000,41000.0,Samsung,6,128,6000.0
121000,41000.0,Samsung,6,128,6000.0
121000,41000.0,Samsung,6,128,6000.0
117600,41000.0,Samsung,6,128,6000.0
121000,41000.0,Samsung,6,128,6000.0
122000,41000.0,Samsung,6,128,6000.0
115500,41000.0,Samsung,6,128,6000.0
121000,41000.0,Samsung,6,128,6000.0
117600,41000.0,Samsung,6,128,6000.0
119000,41000.0,Samsung,6,128,6000.0
121000,41000.0,Samsung,6,128,6000.0
121000,41000.0,Samsung,6,128,6000.0
121000,41000.0,Samsung,6,128,6000.0
121000,41000.0,Samsung,6,128,6000.0
121000,41000.0,Samsung,6,128,6000.0
121000,41000.0,Samsung,6,128,6000.0
117600,41000.0,Samsung,6,128,6000.0
121000,41000.0,Samsung,6,128,6000.0
121000,41000.0,Samsung,6,128,6000.0
121000,41000.0,Samsung,6,128,6000.0
121000,41000.0,Samsung,6,128,6000.0
121000,41000.0,Samsung,6,128,6000.0
121000,41000.0,Samsung,6,128,6000.0
121000,41000.0,Samsung,6,128,6000.0
121000,41000.0,Samsung,6,128,6000.0
119500,41000.0,Samsung,6,128,6000.0
119500,41000.0,Samsung,6,128,6000.0
119500,41000.0,Samsung,6,128,6000.0
118500,41000.0,Samsung,6,128,6000.0
119500,41000.0,Samsung,6,128,6000.0
119500,41000.0,Samsung,6,128,6000.0
121000,41000.0,Samsung,6,128,6000.0
119500,41000.0,Samsung,6,128,6000.0
119500,41000.0,Samsung,6,128,6000.0
119500,41000.0,Samsung,6,128,6000.0
119500,41000.0,Samsung,6,128,6000.0
112500,41000.0,Samsung,6,128,6000.0
119500,41000.0,Samsung,6,128,6000.0
119000,41000.0,Samsung,6,128,6000.0
119500,41000.0,Samsung,6,128,6000.0
119500,41000.0,Samsung,6,128,6000.0
118500,41000.0,Samsung,6,128,6000.0
119500,41000.0,Samsung,6,128,6000.0
118600,41000.0,Samsung,6,128,6000.0
119600,41000.0,Samsung,6,128,6000.0
119500,41000.0,Samsung,6,128,6000.0
119500,41000.0,Samsung,6,128,6000.0
119500,41000.0,Samsung,6,128,6000.0
119500,41000.0,Samsung,6,128,6000.0
119500,41000.0,Samsung,6,128,6000.0
119500,41000.0,Samsung,6,128,6000.0
119500,41000.0,Samsung,6,128,6000.0
121000,41000.0,Samsung,6,128,6000.0
119500,41000.0,Samsung,6,128,6000.0
119500,41000.0,Samsung,6,128,6000.0
119500,41000.0,Samsung,6,128,6000.0
119500,41000.0,Samsung,6,128,6000.0
121000,41000.0,Samsung,6,128,6000.0
118000,41000.0,Samsung,6,128,6000.0
119500,41000.0,Samsung,6,128,6000.0
119500,41000.0,Samsung,6,128,6000.0
115000,41000.0,Samsung,6,128,6000.0
118000,41000.0,Samsung,6,128,6000.0
118500,41000.0,Samsung,6,128,6000.0
119500,41000.0,Samsung,6,128,6000.0
119500,41000.0,Samsung,6,128,6000.0
121000,41000.0,Samsung,6,128,6000.0
119500,41000.0,Samsung,6,128,6000.0
118000,41000.0,Samsung,6,128,6000.0
125000,41000.0,Samsung,6,128,6000.0
122000,41000.0,Samsung,6,128,6000.0
125000,41000.0,Samsung,6,128,6000.0
119500,41000.0,Samsung,6,128,6000.0
118500,41000.0,Samsung,6,128,6000.0
115500,41000.0,Samsung,6,128,6000.0
119500,41000.0,Samsung,6,128,6000.0
119500,41000.0,Samsung,6,128,6000.0
119500,41000.0,Samsung,6,128,6000.0
119500,41000.0,Samsung,6,128,6000.0
119500,41000.0,Samsung,6,128,6000.0
119500,41000.0,Samsung,6,128,6000.0
118000,41000.0,Samsung,6,128,6000.0
119500,41000.0,Samsung,6,128,6000.0
119500,41000.0,Samsung,6,128,6000.0
119500,41000.0,Samsung,6,128,6000.0
119500,41000.0,Samsung,6,128,6000.0
119600,41000.0,Samsung,6,128,6000.0
150100,41000.0,Samsung,6,128,6000.0
120000,41000.0,Samsung,6,128,6000.0
112500,41000.0,Samsung,6,128,6000.0
119500,41000.0,Samsung,6,128,6000.0
119500,41000.0,Samsung,6,128,6000.0
121800,41000.0,Samsung,6,128,6000.0
119500,41000.0,Samsung,6,128,6000.0
119500,41000.0,Samsung,6,128,6000.0
120000,41000.0,Samsung,6,128,6000.0
119500,41000.0,Samsung,6,128,6000.0
119500,41000.0,Samsung,6,128,6000.0
119500,41000.0,Samsung,6,128,6000.0
119300,41000.0,Samsung,6,128,6000.0
119500,41000.0,Samsung,6,128,6000.0
118000,41000.0,Samsung,6,128,6000.0
119500,41000.0,Samsung,6,128,6000.0
119500,41000.0,Samsung,6,128,6000.0
119500,41000.0,Samsung,6,128,6000.0
119500,41000.0,Samsung,6,128,6000.0
119500,41000.0,Samsung,6,128,6000.0
118000,41000.0,Samsung,6,128,6000.0
119500,41000.0,Samsung,6,128,6000.0
120000,41000.0,Samsung,6,128,6000.0
117000,41000.0,Samsung,6,128,6000.0
119000,41000.0,Samsung,6,128,6000.0
119500,41000.0,Samsung,6,128,6000.0
119500,41000.0,Samsung,6,128,6000.0
118000,41000.0,Samsung,6,128,6000.0
119500,41000.0,Samsung,6,128,6000.0
119500,41000.0,Samsung,6,128,6000.0
119500,41000.0,Samsung,6,128,6000.0
169000,41000.0,Samsung,6,128,6000.0
119500,41000.0,Samsung,6,128,6000.0
119500,41000.0,Samsung,6,128,6000.0
119500,41000.0,Samsung,6,128,6000.0
119500,41000.0,Samsung,6,128,6000.0
119500,41000.0,Samsung,6,128,6000.0
119500,41000.0,Samsung,6,128,6000.0
119500,41000.0,Samsung,6,128,6000.0
117000,41000.0,Samsung,6,128,6000.0
119500,41000.0,Samsung,6,128,6000.0
119500,41000.0,Samsung,6,128,6000.0
122000,41000.0,Samsung,6,128,6000.0
122000,41000.0,Samsung,6,128,6000.0
119500,41000.0,Samsung,6,128,6000.0
119500,41000.0,Samsung,6,128,6000.0
119500,41000.0,Samsung,6,128,6000.0
121800,41000.0,Samsung,6,128,6000.0
121800,41000.0,Samsung,6,128,6000.0
119500,41000.0,Samsung,6,128,6000.0
119500,41000.0,Samsung,6,128,6000.0
119500,41000.0,Samsung,6,128,6000.0
117000,41000.0,Samsung,6,128,6000.0
119500,41000.0,Samsung,6,128,6000.0
119500,41000.0,Samsung,6,128,6000.0
119500,41000.0,Samsung,6,128,6000.0
119500,41000.0,Samsung,6,128,6000.0
115500,41000.0,Samsung,6,128,6000.0
119500,41000.0,Samsung,6,128,6000.0
119500,41000.0,Samsung,6,128,6000.0
119500,41000.0,Samsung,6,128,6000.0
119000,41000.0,Samsung,6,128,6000.0
119500,41000.0,Samsung,6,128,6000.0
119500,41000.0,Samsung,6,128,6000.0
119500,41000.0,Samsung,6,128,6000.0
121800,41000.0,Samsung,6,128,6000.0
119500,41000.0,Samsung,6,128,6000.0
125000,41000.0,Samsung,6,128,6000.0
119500,41000.0,Samsung,6,128,6000.0
119600,41000.0,Samsung,6,128,6000.0
119500,41000.0,Samsung,6,128,6000.0
119500,41000.0,Samsung,6,128,6000.0
119500,41000.0,Samsung,6,128,6000.0
119500,41000.0,Samsung,6,128,6000.0
119500,41000.0,Samsung,6,128,6000.0
119500,41000.0,Samsung,6,128,6000.0
119500,41000.0,Samsung,6,128,6000.0
119500,41000.0,Samsung,6,128,6000.0
119500,41000.0,Samsung,6,128,6000.0
119500,41000.0,Samsung,6,128,6000.0
119500,41000.0,Samsung,6,128,6000.0
122000,41000.0,Samsung,6,128,6000.0
119500,41000.0,Samsung,6,128,6000.0
119500,41000.0,Samsung,6,128,6000.0
122000,41000.0,Samsung,6,128,6000.0
119500,41000.0,Samsung,6,128,6000.0
119500,41000.0,Samsung,6,128,6000.0
119500,41000.0,Samsung,6,128,6000.0
120000,41000.0,Samsung,6,128,6000.0
117000,41000.0,Samsung,6,128,6000.0
119000,41000.0,Samsung,6,128,6000.0
119500,41000.0,Samsung,6,128,6000.0
119500,41000.0,Samsung,6,128,6000.0
119500,41000.0,Samsung,6,128,6000.0
125000,41000.0,Samsung,6,128,6000.0
119500,41000.0,Samsung,6,128,6000.0
119500,41000.0,Samsung,6,128,6000.0
119500,41000.0,Samsung,6,128,6000.0
119500,41000.0,Samsung,6,128,6000.0
120000,41000.0,Samsung,6,128,6000.0
119500,41000.0,Samsung,6,128,6000.0
119500,41000.0,Samsung,6,128,6000.0
119500,41000.0,Samsung,6,128,6000.0
119500,41000.0,Samsung,6,128,6000.0
120500,41000.0,Samsung,6,128,6000.0
112500,41000.0,Samsung,6,128,6000.0
119500,41000.0,Samsung,6,128,6000.0
119500,41000.0,Samsung,6,128,6000.0
118000,41000.0,Samsung,6,128,6000.0
119500,41000.0,Samsung,6,128,6000.0
119500,41000.0,Samsung,6,128,6000.0
119500,41000.0,Samsung,6,128,6000.0
119500,41000.0,Samsung,6,128,6000.0
120000,41000.0,Samsung,6,128,6000.0
119500,41000.0,Samsung,6,128,6000.0
121000,41000.0,Samsung,6,128,6000.0
119500,41000.0,Samsung,6,128,6000.0
119500,41000.0,Samsung,6,128,6000.0
119500,41000.0,Samsung,6,128,6000.0
119500,41000.0,Samsung,6,128,6000.0
119500,41000.0,Samsung,6,128,6000.0
119500,41000.0,Samsung,6,128,6000.0
119500,41000.0,Samsung,6,128,6000.0
119500,41000.0,Samsung,6,128,6000.0
120000,41000.0,Samsung,6,128,6000.0
119500,41000.0,Samsung,6,128,6000.0
119500,41000.0,Samsung,6,128,6000.0
118000,41000.0,Samsung,6,128,6000.0
118000,41000.0,Samsung,6,128,6000.0
119500,41000.0,Samsung,6,128,6000.0
119500,41000.0,Samsung,6,128,6000.0
119500,41000.0,Samsung,6,128,6000.0
119500,41000.0,Samsung,6,128,6000.0
119500,41000.0,Samsung,6,128,6000.0
119500,41000.0,Samsung,6,128,6000.0
119600,41000.0,Samsung,6,128,6000.0
119500,41000.0,Samsung,6,128,6000.0
119500,41000.0,Samsung,6,128,6000.0
121800,41000.0,Samsung,6,128,6000.0
119500,41000.0,Samsung,6,128,6000.0
116000,41000.0,Samsung,6,128,6000.0
119500,41000.0,Samsung,6,128,6000.0
119500,41000.0,Samsung,6,128,6000.0
119500,41000.0,Samsung,6,128,6000.0
119500,41000.0,Samsung,6,128,6000.0
119600,41000.0,Samsung,6,128,6000.0
118000,41000.0,Samsung,6,128,6000.0
119500,41000.0,Samsung,6,128,6000.0
119500,41000.0,Samsung,6,128,6000.0
119500,41000.0,Samsung,6,128,6000.0
119500,41000.0,Samsung,6,128,6000.0
118000,41000.0,Samsung,6,128,6000.0
119500,41000.0,Samsung,6,128,6000.0
199500,41000.0,Samsung,6,128,6000.0
119500,41000.0,Samsung,6,128,6000.0
119500,41000.0,Samsung,6,128,6000.0
119500,41000.0,Samsung,6,128,6000.0
119500,41000.0,Samsung,6,128,6000.0
119500,41000.0,Samsung,6,128,6000.0
119500,41000.0,Samsung,6,128,6000.0
119500,41000.0,Samsung,6,128,6000.0
119500,41000.0,Samsung,6,128,6000.0
119500,41000.0,Samsung,6,128,6000.0
119500,41000.0,Samsung,6,128,6000.0
76500,41000.0,Samsung,6,128,6000.0
120000,41000.0,Samsung,6,128,6000.0
119500,41000.0,Samsung,6,128,6000.0
136000,41000.0,Samsung,6,128,6000.0
125000,41000.0,Samsung,6,128,6000.0
119500,41000.0,Samsung,6,128,6000.0
119500,41000.0,Samsung,6,128,6000.0
119500,41000.0,Samsung,6,128,6000.0
119500,41000.0,Samsung,6,128,6000.0
119500,41000.0,Samsung,6,128,6000.0
118500,41000.0,Samsung,6,128,6000.0
119500,41000.0,Samsung,6,128,6000.0
119500,41000.0,Samsung,6,128,6000.0
119500,41000.0,Samsung,6,128,6000.0
119500,41000.0,Samsung,6,128,6000.0
119500,41000.0,Samsung,6,128,6000.0
119500,41000.0,Samsung,6,128,6000.0
119500,41000.0,Samsung,6,128,6000.0
119500,41000.0,Samsung,6,128,6000.0
119500,41000.0,Samsung,6,128,6000.0
118000,41000.0,Samsung,6,128,6000.0
119700,41000.0,Samsung,6,128,6000.0
112500,41000.0,Samsung,6,128,6000.0
119500,41000.0,Samsung,6,128,6000.0
119500,41000.0,Samsung,6,128,6000.0
119500,41000.0,Samsung,6,128,6000.0
119500,41000.0,Samsung,6,128,6000.0
119500,41000.0,Samsung,6,128,6000.0
125000,41000.0,Samsung,6,128,6000.0
121000,41000.0,Samsung,6,128,6000.0
119500,41000.0,Samsung,6,128,6000.0
122000,41000.0,Samsung,6,128,6000.0
117000,41000.0,Samsung,6,128,6000.0
121800,41000.0,Samsung,6,128,6000.0
119500,41000.0,Samsung,6,128,6000.0
119500,41000.0,Samsung,6,128,6000.0
119500,41000.0,Samsung,6,128,6000.0
119500,41000.0,Samsung,6,128,6000.0
122000,41000.0,Samsung,6,128,6000.0
119500,41000.0,Samsung,6,128,6000.0
119500,41000.0,Samsung,6,128,6000.0
119500,41000.0,Samsung,6,128,6000.0
119300,41000.0,Samsung,6,128,6000.0
130000,41000.0,Samsung,6,128,6000.0
119500,41000.0,Samsung,6,128,6000.0
119600,41000.0,Samsung,6,128,6000.0
119500,41000.0,Samsung,6,128,6000.0
119500,41000.0,Samsung,6,128,6000.0
119500,41000.0,Samsung,6,128,6000.0
119500,41000.0,Samsung,6,128,6000.0
119500,41000.0,Samsung,6,128,6000.0
119500,41000.0,Samsung,6,128,6000.0
119500,41000.0,Samsung,6,128,6000.0
119500,41000.0,Samsung,6,128,6000.0
115500,41000.0,Samsung,6,128,6000.0
119500,41000.0,Samsung,6,128,6000.0
119500,41000.0,Samsung,6,128,6000.0
119500,41000.0,Samsung,6,128,6000.0
119500,41000.0,Samsung,6,128,6000.0
119500,41000.0,Samsung,6,128,6000.0
117000,41000.0,Samsung,6,128,6000.0
119500,41000.0,Samsung,6,128,6000.0
119500,41000.0,Samsung,6,128,6000.0
119500,41000.0,Samsung,6,128,6000.0
118000,41000.0,Samsung,6,128,6000.0
119500,41000.0,Samsung,6,128,6000.0
119500,41000.0,Samsung,6,128,6000.0
119500,41000.0,Samsung,6,128,6000.0
119500,41000.0,Samsung,6,128,6000.0
119000,41000.0,Samsung,6,128,6000.0
119500,41000.0,Samsung,6,128,6000.0
118000,41000.0,Samsung,6,128,6000.0
119500,41000.0,Samsung,6,128,6000.0
119500,41000.0,Samsung,6,128,6000.0
119500,41000.0,Samsung,6,128,6000.0
119500,41000.0,Samsung,6,128,6000.0
119500,41000.0,Samsung,6,128,6000.0
119500,41000.0,Samsung,6,128,6000.0
119500,41000.0,Samsung,6,128,6000.0
119500,41000.0,Samsung,6,128,6000.0
119500,41000.0,Samsung,6,128,6000.0
119500,41000.0,Samsung,6,128,6000.0
122000,41000.0,Samsung,6,128,6000.0
119500,41000.0,Samsung,6,128,6000.0
119500,41000.0,Samsung,6,128,6000.0
119500,41000.0,Samsung,6,128,6000.0
117000,41000.0,Samsung,6,128,6000.0
119500,41000.0,Samsung,6,128,6000.0
122000,41000.0,Samsung,6,128,6000.0
85000,41000.0,Samsung,6,128,6000.0
119500,41000.0,Samsung,6,128,6000.0
119500,41000.0,Samsung,6,128,6000.0
119500,41000.0,Samsung,6,128,6000.0
119000,41000.0,Samsung,6,128,6000.0
119500,41000.0,Samsung,6,128,6000.0
119500,41000.0,Samsung,6,128,6000.0
190000,41000.0,Samsung,6,128,6000.0
119500,41000.0,Samsung,6,128,6000.0
119500,41000.0,Samsung,6,128,6000.0
119500,41000.0,Samsung,6,128,6000.0
119500,41000.0,Samsung,6,128,6000.0
119500,41000.0,Samsung,6,128,6000.0
125000,41000.0,Samsung,6,128,6000.0
119500,41000.0,Samsung,6,128,6000.0
119500,41000.0,Samsung,6,128,6000.0
122500,41000.0,Samsung,6,128,6000.0
119500,41000.0,Samsung,6,128,6000.0
119500,41000.0,Samsung,6,128,6000.0
119500,41000.0,Samsung,6,128,6000.0
119600,41000.0,Samsung,6,128,6000.0
119000,41000.0,Samsung,6,128,6000.0
119500,41000.0,Samsung,6,128,6000.0
119500,41000.0,Samsung,6,128,6000.0
120000,41000.0,Samsung,6,128,6000.0
119500,41000.0,Samsung,6,128,6000.0
119500,41000.0,Samsung,6,128,6000.0
119500,41000.0,Samsung,6,128,6000.0
119500,41000.0,Samsung,6,128,6000.0
119500,41000.0,Samsung,6,128,6000.0
119500,41000.0,Samsung,6,128,6000.0
119500,41000.0,Samsung,6,128,6000.0
119500,41000.0,Samsung,6,128,6000.0
118000,41000.0,Samsung,6,128,6000.0
119500,41000.0,Samsung,6,128,6000.0
119500,41000.0,Samsung,6,128,6000.0
119500,41000.0,Samsung,6,128,6000.0
119500,41000.0,Samsung,6,128,6000.0
119500,41000.0,Samsung,6,128,6000.0
119500,41000.0,Samsung,6,128,6000.0
119500,41000.0,Samsung,6,128,6000.0
119500,41000.0,Samsung,6,128,6000.0
120000,41000.0,Samsung,6,128,6000.0
119500,41000.0,Samsung,6,128,6000.0
119500,41000.0,Samsung,6,128,6000.0
119500,41000.0,Samsung,6,128,6000.0
119500,41000.0,Samsung,6,128,6000.0
119500,41000.0,Samsung,6,128,6000.0
119500,41000.0,Samsung,6,128,6000.0
120000,41000.0,Samsung,6,128,6000.0
123000,41000.0,Samsung,6,128,6000.0
119500,41000.0,Samsung,6,128,6000.0
117000,41000.0,Samsung,6,128,6000.0
119500,41000.0,Samsung,6,128,6000.0
119500,41000.0,Samsung,6,128,6000.0
119600,41000.0,Samsung,6,128,6000.0
119500,41000.0,Samsung,6,128,6000.0
119500,41000.0,Samsung,6,128,6000.0
119500,41000.0,Samsung,6,128,6000.0
119500,41000.0,Samsung,6,128,6000.0
119500,41000.0,Samsung,6,128,6000.0
120500,41000.0,Samsung,6,128,6000.0
117000,41000.0,Samsung,6,128,6000.0
117000,41000.0,Samsung,6,128,6000.0
119500,41000.0,Samsung,6,128,6000.0
119500,41000.0,Samsung,6,128,6000.0
119500,41000.0,Samsung,6,128,6000.0
119500,41000.0,Samsung,6,128,6000.0
118000,41000.0,Samsung,6,128,6000.0
119500,41000.0,Samsung,6,128,6000.0
119500,41000.0,Samsung,6,128,6000.0
119500,41000.0,Samsung,6,128,6000.0
117500,41000.0,Samsung,6,128,6000.0
119500,41000.0,Samsung,6,128,6000.0
122000,41000.0,Samsung,6,128,6000.0
119500,41000.0,Samsung,6,128,6000.0
119500,41000.0,Samsung,6,128,6000.0
119500,41000.0,Samsung,6,128,6000.0
119500,41000.0,Samsung,6,128,6000.0
119500,41000.0,Samsung,6,128,6000.0
120000,41000.0,Samsung,6,128,6000.0
119500,41000.0,Samsung,6,128,6000.0
122000,41000.0,Samsung,6,128,6000.0
119500,41000.0,Samsung,6,128,6000.0
119500,41000.0,Samsung,6,128,6000.0
119500,41000.0,Samsung,6,128,6000.0
112500,41000.0,Samsung,6,128,6000.0
125000,41000.0,Samsung,6,128,6000.0
120000,41000.0,Samsung,6,128,6000.0
124600,41000.0,Samsung,6,128,6000.0
119500,41000.0,Samsung,6,128,6000.0
119500,41000.0,Samsung,6,128,6000.0
123000,41000.0,Samsung,6,128,6000.0
125600,41000.0,Samsung,6,128,6000.0
125100,41000.0,Samsung,6,128,6000.0
117600,41000.0,Samsung,6,128,6000.0
119500,41000.0,Samsung,6,128,6000.0
124600,41000.0,Samsung,6,128,6000.0
124000,41000.0,Samsung,6,128,6000.0
124600,41000.0,Samsung,6,128,6000.0
124600,41000.0,Samsung,6,128,6000.0
119500,41000.0,Samsung,6,128,6000.0
118000,41000.0,Samsung,6,128,6000.0
124000,41000.0,Samsung,6,128,6000.0
124600,41000.0,Samsung,6,128,6000.0
124600,41000.0,Samsung,6,128,6000.0
120000,41000.0,Samsung,6,128,6000.0
124600,41000.0,Samsung,6,128,6000.0
124600,41000.0,Samsung,6,128,6000.0
131000,41000.0,Samsung,6,128,6000.0
124000,41000.0,Samsung,6,128,6000.0
125000,41000.0,Samsung,6,128,6000.0
124600,41000.0,Samsung,6,128,6000.0
124500,41000.0,Samsung,6,128,6000.0
124000,41000.0,Samsung,6,128,6000.0
124600,41000.0,Samsung,6,128,6000.0
124000,41000.0,Samsung,6,128,6000.0
124100,41000.0,Samsung,6,128,6000.0
124600,41000.0,Samsung,6,128,6000.0
125000,41000.0,Samsung,6,128,6000.0
124000,41000.0,Samsung,6,128,6000.0
124600,41000.0,Samsung,6,128,6000.0
124600,41000.0,Samsung,6,128,6000.0
124600,41000.0,Samsung,6,128,10000.0
118000,41000.0,Samsung,6,128,10000.0
124600,41000.0,Samsung,6,128,10000.0
124600,41000.0,Samsung,6,128,10000.0
124600,41000.0,Samsung,6,128,10000.0
124600,41000.0,Samsung,6,128,10000.0
128000,41000.0,Samsung,6,128,10000.0
119500,41000.0,Samsung,6,128,10000.0
124600,41000.0,Samsung,6,128,10000.0
123600,41000.0,Samsung,6,128,10000.0
124500,41000.0,Samsung,6,128,10000.0
124600,41000.0,Samsung,6,128,10000.0
124600,41000.0,Samsung,6,128,10000.0
118500,41000.0,Samsung,6,128,10000.0
124600,41000.0,Samsung,6,128,10000.0
115500,41000.0,Samsung,6,128,10000.0
119500,41000.0,Samsung,6,128,10000.0
124000,41000.0,Samsung,6,128,10000.0
124600,41000.0,Samsung,6,128,10000.0
118000,41000.0,Samsung,6,128,10000.0
124600,41000.0,Samsung,6,128,10000.0
120000,41000.0,Samsung,6,128,10000.0
124600,41000.0,Samsung,6,128,10000.0
124600,41000.0,Samsung,6,128,10000.0
124600,41000.0,Samsung,6,128,10000.0
124500,41000.0,Samsung,6,128,10000.0
124600,41000.0,Samsung,6,128,10000.0
124900,41000.0,Samsung,6,128,10000.0
